state,year,month,day,date,wday,births
ND,1987,2,17,1987-02-17,Tues,47
NE,1987,2,17,1987-02-17,Tues,73
NH,1987,2,17,1987-02-17,Tues,47
NJ,1987,2,17,1987-02-17,Tues,320
NM,1987,2,17,1987-02-17,Tues,90
NV,1987,2,17,1987-02-17,Tues,46
NY,1987,2,17,1987-02-17,Tues,725
OH,1987,2,17,1987-02-17,Tues,447
OK,1987,2,17,1987-02-17,Tues,155
OR,1987,2,17,1987-02-17,Tues,118
PA,1987,2,17,1987-02-17,Tues,443
RI,1987,2,17,1987-02-17,Tues,30
SC,1987,2,17,1987-02-17,Tues,149
SD,1987,2,17,1987-02-17,Tues,35
TN,1987,2,17,1987-02-17,Tues,221
TX,1987,2,17,1987-02-17,Tues,904
UT,1987,2,17,1987-02-17,Tues,98
VA,1987,2,17,1987-02-17,Tues,255
VT,1987,2,17,1987-02-17,Tues,25
WA,1987,2,17,1987-02-17,Tues,189
WI,1987,2,17,1987-02-17,Tues,190
WV,1987,2,17,1987-02-17,Tues,76
WY,1987,2,17,1987-02-17,Tues,14
AK,1987,2,18,1987-02-18,Wed,42
AL,1987,2,18,1987-02-18,Wed,170
AR,1987,2,18,1987-02-18,Wed,84
AZ,1987,2,18,1987-02-18,Wed,185
CA,1987,2,18,1987-02-18,Wed,1462
CO,1987,2,18,1987-02-18,Wed,177
CT,1987,2,18,1987-02-18,Wed,124
DC,1987,2,18,1987-02-18,Wed,76
DE,1987,2,18,1987-02-18,Wed,29
FL,1987,2,18,1987-02-18,Wed,487
GA,1987,2,18,1987-02-18,Wed,290
HI,1987,2,18,1987-02-18,Wed,49
IA,1987,2,18,1987-02-18,Wed,100
ID,1987,2,18,1987-02-18,Wed,29
IL,1987,2,18,1987-02-18,Wed,488
IN,1987,2,18,1987-02-18,Wed,201
KS,1987,2,18,1987-02-18,Wed,95
KY,1987,2,18,1987-02-18,Wed,164
LA,1987,2,18,1987-02-18,Wed,220
MA,1987,2,18,1987-02-18,Wed,242
MD,1987,2,18,1987-02-18,Wed,170
ME,1987,2,18,1987-02-18,Wed,41
MI,1987,2,18,1987-02-18,Wed,400
MN,1987,2,18,1987-02-18,Wed,186
MO,1987,2,18,1987-02-18,Wed,248
MS,1987,2,18,1987-02-18,Wed,113
MT,1987,2,18,1987-02-18,Wed,32
NC,1987,2,18,1987-02-18,Wed,259
ND,1987,2,18,1987-02-18,Wed,33
NE,1987,2,18,1987-02-18,Wed,73
NH,1987,2,18,1987-02-18,Wed,37
NJ,1987,2,18,1987-02-18,Wed,307
NM,1987,2,18,1987-02-18,Wed,70
NV,1987,2,18,1987-02-18,Wed,53
NY,1987,2,18,1987-02-18,Wed,737
OH,1987,2,18,1987-02-18,Wed,444
OK,1987,2,18,1987-02-18,Wed,149
OR,1987,2,18,1987-02-18,Wed,127
PA,1987,2,18,1987-02-18,Wed,470
RI,1987,2,18,1987-02-18,Wed,49
SC,1987,2,18,1987-02-18,Wed,149
SD,1987,2,18,1987-02-18,Wed,43
TN,1987,2,18,1987-02-18,Wed,180
TX,1987,2,18,1987-02-18,Wed,855
UT,1987,2,18,1987-02-18,Wed,109
VA,1987,2,18,1987-02-18,Wed,220
VT,1987,2,18,1987-02-18,Wed,22
WA,1987,2,18,1987-02-18,Wed,168
WI,1987,2,18,1987-02-18,Wed,207
WV,1987,2,18,1987-02-18,Wed,72
WY,1987,2,18,1987-02-18,Wed,19
AK,1987,2,19,1987-02-19,Thurs,33
AL,1987,2,19,1987-02-19,Thurs,185
AR,1987,2,19,1987-02-19,Thurs,92
AZ,1987,2,19,1987-02-19,Thurs,163
CA,1987,2,19,1987-02-19,Thurs,1305
CO,1987,2,19,1987-02-19,Thurs,155
CT,1987,2,19,1987-02-19,Thurs,138
DC,1987,2,19,1987-02-19,Thurs,49
DE,1987,2,19,1987-02-19,Thurs,25
FL,1987,2,19,1987-02-19,Thurs,484
GA,1987,2,19,1987-02-19,Thurs,268
HI,1987,2,19,1987-02-19,Thurs,61
IA,1987,2,19,1987-02-19,Thurs,103
ID,1987,2,19,1987-02-19,Thurs,41
IL,1987,2,19,1987-02-19,Thurs,494
IN,1987,2,19,1987-02-19,Thurs,222
KS,1987,2,19,1987-02-19,Thurs,124
KY,1987,2,19,1987-02-19,Thurs,140
LA,1987,2,19,1987-02-19,Thurs,198
MA,1987,2,19,1987-02-19,Thurs,239
MD,1987,2,19,1987-02-19,Thurs,192
ME,1987,2,19,1987-02-19,Thurs,38
MI,1987,2,19,1987-02-19,Thurs,397
MN,1987,2,19,1987-02-19,Thurs,198
MO,1987,2,19,1987-02-19,Thurs,209
MS,1987,2,19,1987-02-19,Thurs,110
MT,1987,2,19,1987-02-19,Thurs,37
NC,1987,2,19,1987-02-19,Thurs,252
ND,1987,2,19,1987-02-19,Thurs,32
NE,1987,2,19,1987-02-19,Thurs,72
NH,1987,2,19,1987-02-19,Thurs,51
NJ,1987,2,19,1987-02-19,Thurs,329
NM,1987,2,19,1987-02-19,Thurs,70
NV,1987,2,19,1987-02-19,Thurs,33
NY,1987,2,19,1987-02-19,Thurs,790
OH,1987,2,19,1987-02-19,Thurs,421
OK,1987,2,19,1987-02-19,Thurs,119
OR,1987,2,19,1987-02-19,Thurs,90
PA,1987,2,19,1987-02-19,Thurs,451
RI,1987,2,19,1987-02-19,Thurs,39
SC,1987,2,19,1987-02-19,Thurs,149
SD,1987,2,19,1987-02-19,Thurs,35
TN,1987,2,19,1987-02-19,Thurs,163
TX,1987,2,19,1987-02-19,Thurs,816
UT,1987,2,19,1987-02-19,Thurs,110
VA,1987,2,19,1987-02-19,Thurs,261
VT,1987,2,19,1987-02-19,Thurs,24
WA,1987,2,19,1987-02-19,Thurs,183
WI,1987,2,19,1987-02-19,Thurs,194
WV,1987,2,19,1987-02-19,Thurs,87
WY,1987,2,19,1987-02-19,Thurs,17
AK,1987,2,20,1987-02-20,Fri,34
AL,1987,2,20,1987-02-20,Fri,173
AR,1987,2,20,1987-02-20,Fri,85
AZ,1987,2,20,1987-02-20,Fri,200
CA,1987,2,20,1987-02-20,Fri,1425
CO,1987,2,20,1987-02-20,Fri,160
CT,1987,2,20,1987-02-20,Fri,123
DC,1987,2,20,1987-02-20,Fri,64
DE,1987,2,20,1987-02-20,Fri,32
FL,1987,2,20,1987-02-20,Fri,465
GA,1987,2,20,1987-02-20,Fri,315
HI,1987,2,20,1987-02-20,Fri,47
IA,1987,2,20,1987-02-20,Fri,121
ID,1987,2,20,1987-02-20,Fri,52
IL,1987,2,20,1987-02-20,Fri,502
IN,1987,2,20,1987-02-20,Fri,242
KS,1987,2,20,1987-02-20,Fri,118
KY,1987,2,20,1987-02-20,Fri,162
LA,1987,2,20,1987-02-20,Fri,209
MA,1987,2,20,1987-02-20,Fri,217
MD,1987,2,20,1987-02-20,Fri,192
ME,1987,2,20,1987-02-20,Fri,40
MI,1987,2,20,1987-02-20,Fri,435
MN,1987,2,20,1987-02-20,Fri,164
MO,1987,2,20,1987-02-20,Fri,234
MS,1987,2,20,1987-02-20,Fri,113
MT,1987,2,20,1987-02-20,Fri,41
NC,1987,2,20,1987-02-20,Fri,283
ND,1987,2,20,1987-02-20,Fri,51
NE,1987,2,20,1987-02-20,Fri,79
NH,1987,2,20,1987-02-20,Fri,51
NJ,1987,2,20,1987-02-20,Fri,313
NM,1987,2,20,1987-02-20,Fri,94
NV,1987,2,20,1987-02-20,Fri,55
NY,1987,2,20,1987-02-20,Fri,722
OH,1987,2,20,1987-02-20,Fri,474
OK,1987,2,20,1987-02-20,Fri,143
OR,1987,2,20,1987-02-20,Fri,111
PA,1987,2,20,1987-02-20,Fri,436
RI,1987,2,20,1987-02-20,Fri,34
SC,1987,2,20,1987-02-20,Fri,148
SD,1987,2,20,1987-02-20,Fri,32
TN,1987,2,20,1987-02-20,Fri,215
TX,1987,2,20,1987-02-20,Fri,872
UT,1987,2,20,1987-02-20,Fri,102
VA,1987,2,20,1987-02-20,Fri,247
VT,1987,2,20,1987-02-20,Fri,26
WA,1987,2,20,1987-02-20,Fri,232
WI,1987,2,20,1987-02-20,Fri,218
WV,1987,2,20,1987-02-20,Fri,73
WY,1987,2,20,1987-02-20,Fri,16
AK,1987,2,21,1987-02-21,Sat,19
AL,1987,2,21,1987-02-21,Sat,129
AR,1987,2,21,1987-02-21,Sat,90
AZ,1987,2,21,1987-02-21,Sat,164
CA,1987,2,21,1987-02-21,Sat,1191
CO,1987,2,21,1987-02-21,Sat,114
CT,1987,2,21,1987-02-21,Sat,112
DC,1987,2,21,1987-02-21,Sat,36
DE,1987,2,21,1987-02-21,Sat,22
FL,1987,2,21,1987-02-21,Sat,412
GA,1987,2,21,1987-02-21,Sat,236
HI,1987,2,21,1987-02-21,Sat,50
IA,1987,2,21,1987-02-21,Sat,87
ID,1987,2,21,1987-02-21,Sat,35
IL,1987,2,21,1987-02-21,Sat,435
IN,1987,2,21,1987-02-21,Sat,166
KS,1987,2,21,1987-02-21,Sat,79
KY,1987,2,21,1987-02-21,Sat,116
LA,1987,2,21,1987-02-21,Sat,166
MA,1987,2,21,1987-02-21,Sat,177
MD,1987,2,21,1987-02-21,Sat,166
ME,1987,2,21,1987-02-21,Sat,32
MI,1987,2,21,1987-02-21,Sat,328
MN,1987,2,21,1987-02-21,Sat,144
MO,1987,2,21,1987-02-21,Sat,165
MS,1987,2,21,1987-02-21,Sat,102
MT,1987,2,21,1987-02-21,Sat,21
NC,1987,2,21,1987-02-21,Sat,212
ND,1987,2,21,1987-02-21,Sat,24
NE,1987,2,21,1987-02-21,Sat,57
NH,1987,2,21,1987-02-21,Sat,27
NJ,1987,2,21,1987-02-21,Sat,255
NM,1987,2,21,1987-02-21,Sat,62
NV,1987,2,21,1987-02-21,Sat,32
NY,1987,2,21,1987-02-21,Sat,695
OH,1987,2,21,1987-02-21,Sat,354
OK,1987,2,21,1987-02-21,Sat,99
OR,1987,2,21,1987-02-21,Sat,65
PA,1987,2,21,1987-02-21,Sat,370
RI,1987,2,21,1987-02-21,Sat,44
SC,1987,2,21,1987-02-21,Sat,125
SD,1987,2,21,1987-02-21,Sat,28
TN,1987,2,21,1987-02-21,Sat,166
TX,1987,2,21,1987-02-21,Sat,705
UT,1987,2,21,1987-02-21,Sat,108
VA,1987,2,21,1987-02-21,Sat,186
VT,1987,2,21,1987-02-21,Sat,18
WA,1987,2,21,1987-02-21,Sat,150
WI,1987,2,21,1987-02-21,Sat,201
WV,1987,2,21,1987-02-21,Sat,49
WY,1987,2,21,1987-02-21,Sat,14
AK,1987,2,22,1987-02-22,Sun,33
AL,1987,2,22,1987-02-22,Sun,147
AR,1987,2,22,1987-02-22,Sun,80
AZ,1987,2,22,1987-02-22,Sun,147
CA,1987,2,22,1987-02-22,Sun,1131
CO,1987,2,22,1987-02-22,Sun,135
CT,1987,2,22,1987-02-22,Sun,112
DC,1987,2,22,1987-02-22,Sun,48
DE,1987,2,22,1987-02-22,Sun,24
FL,1987,2,22,1987-02-22,Sun,393
GA,1987,2,22,1987-02-22,Sun,227
HI,1987,2,22,1987-02-22,Sun,48
IA,1987,2,22,1987-02-22,Sun,94
ID,1987,2,22,1987-02-22,Sun,53
IL,1987,2,22,1987-02-22,Sun,392
IN,1987,2,22,1987-02-22,Sun,173
KS,1987,2,22,1987-02-22,Sun,79
KY,1987,2,22,1987-02-22,Sun,113
LA,1987,2,22,1987-02-22,Sun,168
MA,1987,2,22,1987-02-22,Sun,189
MD,1987,2,22,1987-02-22,Sun,142
ME,1987,2,22,1987-02-22,Sun,30
MI,1987,2,22,1987-02-22,Sun,312
MN,1987,2,22,1987-02-22,Sun,139
MO,1987,2,22,1987-02-22,Sun,192
MS,1987,2,22,1987-02-22,Sun,91
MT,1987,2,22,1987-02-22,Sun,27
NC,1987,2,22,1987-02-22,Sun,194
ND,1987,2,22,1987-02-22,Sun,30
NE,1987,2,22,1987-02-22,Sun,46
NH,1987,2,22,1987-02-22,Sun,39
NJ,1987,2,22,1987-02-22,Sun,253
NM,1987,2,22,1987-02-22,Sun,64
NV,1987,2,22,1987-02-22,Sun,38
NY,1987,2,22,1987-02-22,Sun,683
OH,1987,2,22,1987-02-22,Sun,333
OK,1987,2,22,1987-02-22,Sun,98
OR,1987,2,22,1987-02-22,Sun,94
PA,1987,2,22,1987-02-22,Sun,377
RI,1987,2,22,1987-02-22,Sun,40
SC,1987,2,22,1987-02-22,Sun,118
SD,1987,2,22,1987-02-22,Sun,26
TN,1987,2,22,1987-02-22,Sun,139
TX,1987,2,22,1987-02-22,Sun,661
UT,1987,2,22,1987-02-22,Sun,86
VA,1987,2,22,1987-02-22,Sun,181
VT,1987,2,22,1987-02-22,Sun,14
WA,1987,2,22,1987-02-22,Sun,169
WI,1987,2,22,1987-02-22,Sun,164
WV,1987,2,22,1987-02-22,Sun,61
WY,1987,2,22,1987-02-22,Sun,15
AK,1987,2,23,1987-02-23,Mon,28
AL,1987,2,23,1987-02-23,Mon,146
AR,1987,2,23,1987-02-23,Mon,108
AZ,1987,2,23,1987-02-23,Mon,177
CA,1987,2,23,1987-02-23,Mon,1453
CO,1987,2,23,1987-02-23,Mon,152
CT,1987,2,23,1987-02-23,Mon,145
DC,1987,2,23,1987-02-23,Mon,60
DE,1987,2,23,1987-02-23,Mon,28
FL,1987,2,23,1987-02-23,Mon,517
GA,1987,2,23,1987-02-23,Mon,283
HI,1987,2,23,1987-02-23,Mon,51
IA,1987,2,23,1987-02-23,Mon,122
ID,1987,2,23,1987-02-23,Mon,48
IL,1987,2,23,1987-02-23,Mon,506
IN,1987,2,23,1987-02-23,Mon,239
KS,1987,2,23,1987-02-23,Mon,114
KY,1987,2,23,1987-02-23,Mon,156
LA,1987,2,23,1987-02-23,Mon,209
MA,1987,2,23,1987-02-23,Mon,262
MD,1987,2,23,1987-02-23,Mon,168
ME,1987,2,23,1987-02-23,Mon,45
MI,1987,2,23,1987-02-23,Mon,380
MN,1987,2,23,1987-02-23,Mon,180
MO,1987,2,23,1987-02-23,Mon,191
MS,1987,2,23,1987-02-23,Mon,115
MT,1987,2,23,1987-02-23,Mon,34
NC,1987,2,23,1987-02-23,Mon,270
ND,1987,2,23,1987-02-23,Mon,28
NE,1987,2,23,1987-02-23,Mon,85
NH,1987,2,23,1987-02-23,Mon,45
NJ,1987,2,23,1987-02-23,Mon,276
NM,1987,2,23,1987-02-23,Mon,71
NV,1987,2,23,1987-02-23,Mon,41
NY,1987,2,23,1987-02-23,Mon,750
OH,1987,2,23,1987-02-23,Mon,457
OK,1987,2,23,1987-02-23,Mon,141
OR,1987,2,23,1987-02-23,Mon,93
PA,1987,2,23,1987-02-23,Mon,467
RI,1987,2,23,1987-02-23,Mon,34
SC,1987,2,23,1987-02-23,Mon,149
SD,1987,2,23,1987-02-23,Mon,29
TN,1987,2,23,1987-02-23,Mon,198
TX,1987,2,23,1987-02-23,Mon,894
UT,1987,2,23,1987-02-23,Mon,92
VA,1987,2,23,1987-02-23,Mon,228
VT,1987,2,23,1987-02-23,Mon,19
WA,1987,2,23,1987-02-23,Mon,191
WI,1987,2,23,1987-02-23,Mon,199
WV,1987,2,23,1987-02-23,Mon,60
WY,1987,2,23,1987-02-23,Mon,18
AK,1987,2,24,1987-02-24,Tues,24
AL,1987,2,24,1987-02-24,Tues,185
AR,1987,2,24,1987-02-24,Tues,93
AZ,1987,2,24,1987-02-24,Tues,214
CA,1987,2,24,1987-02-24,Tues,1385
CO,1987,2,24,1987-02-24,Tues,149
CT,1987,2,24,1987-02-24,Tues,152
DC,1987,2,24,1987-02-24,Tues,62
DE,1987,2,24,1987-02-24,Tues,28
FL,1987,2,24,1987-02-24,Tues,511
GA,1987,2,24,1987-02-24,Tues,289
HI,1987,2,24,1987-02-24,Tues,62
IA,1987,2,24,1987-02-24,Tues,117
ID,1987,2,24,1987-02-24,Tues,48
IL,1987,2,24,1987-02-24,Tues,503
IN,1987,2,24,1987-02-24,Tues,215
KS,1987,2,24,1987-02-24,Tues,133
KY,1987,2,24,1987-02-24,Tues,154
LA,1987,2,24,1987-02-24,Tues,231
MA,1987,2,24,1987-02-24,Tues,215
MD,1987,2,24,1987-02-24,Tues,175
ME,1987,2,24,1987-02-24,Tues,52
MI,1987,2,24,1987-02-24,Tues,332
MN,1987,2,24,1987-02-24,Tues,200
MO,1987,2,24,1987-02-24,Tues,207
MS,1987,2,24,1987-02-24,Tues,104
MT,1987,2,24,1987-02-24,Tues,36
NC,1987,2,24,1987-02-24,Tues,252
ND,1987,2,24,1987-02-24,Tues,33
NE,1987,2,24,1987-02-24,Tues,61
NH,1987,2,24,1987-02-24,Tues,48
NJ,1987,2,24,1987-02-24,Tues,348
NM,1987,2,24,1987-02-24,Tues,82
NV,1987,2,24,1987-02-24,Tues,46
NY,1987,2,24,1987-02-24,Tues,782
OH,1987,2,24,1987-02-24,Tues,478
OK,1987,2,24,1987-02-24,Tues,151
OR,1987,2,24,1987-02-24,Tues,107
PA,1987,2,24,1987-02-24,Tues,449
RI,1987,2,24,1987-02-24,Tues,47
SC,1987,2,24,1987-02-24,Tues,153
SD,1987,2,24,1987-02-24,Tues,40
TN,1987,2,24,1987-02-24,Tues,232
TX,1987,2,24,1987-02-24,Tues,919
UT,1987,2,24,1987-02-24,Tues,113
VA,1987,2,24,1987-02-24,Tues,250
VT,1987,2,24,1987-02-24,Tues,21
WA,1987,2,24,1987-02-24,Tues,194
WI,1987,2,24,1987-02-24,Tues,222
WV,1987,2,24,1987-02-24,Tues,79
WY,1987,2,24,1987-02-24,Tues,32
AK,1987,2,25,1987-02-25,Wed,24
AL,1987,2,25,1987-02-25,Wed,164
AR,1987,2,25,1987-02-25,Wed,91
AZ,1987,2,25,1987-02-25,Wed,182
CA,1987,2,25,1987-02-25,Wed,1434
CO,1987,2,25,1987-02-25,Wed,161
CT,1987,2,25,1987-02-25,Wed,139
DC,1987,2,25,1987-02-25,Wed,58
DE,1987,2,25,1987-02-25,Wed,30
FL,1987,2,25,1987-02-25,Wed,516
GA,1987,2,25,1987-02-25,Wed,307
HI,1987,2,25,1987-02-25,Wed,50
IA,1987,2,25,1987-02-25,Wed,126
ID,1987,2,25,1987-02-25,Wed,54
IL,1987,2,25,1987-02-25,Wed,494
IN,1987,2,25,1987-02-25,Wed,221
KS,1987,2,25,1987-02-25,Wed,110
KY,1987,2,25,1987-02-25,Wed,152
LA,1987,2,25,1987-02-25,Wed,228
MA,1987,2,25,1987-02-25,Wed,229
MD,1987,2,25,1987-02-25,Wed,182
ME,1987,2,25,1987-02-25,Wed,52
MI,1987,2,25,1987-02-25,Wed,383
MN,1987,2,25,1987-02-25,Wed,192
MO,1987,2,25,1987-02-25,Wed,226
MS,1987,2,25,1987-02-25,Wed,119
MT,1987,2,25,1987-02-25,Wed,37
NC,1987,2,25,1987-02-25,Wed,236
ND,1987,2,25,1987-02-25,Wed,28
NE,1987,2,25,1987-02-25,Wed,69
NH,1987,2,25,1987-02-25,Wed,38
NJ,1987,2,25,1987-02-25,Wed,302
NM,1987,2,25,1987-02-25,Wed,92
NV,1987,2,25,1987-02-25,Wed,41
NY,1987,2,25,1987-02-25,Wed,776
OH,1987,2,25,1987-02-25,Wed,441
OK,1987,2,25,1987-02-25,Wed,139
OR,1987,2,25,1987-02-25,Wed,117
PA,1987,2,25,1987-02-25,Wed,456
RI,1987,2,25,1987-02-25,Wed,49
SC,1987,2,25,1987-02-25,Wed,135
SD,1987,2,25,1987-02-25,Wed,43
TN,1987,2,25,1987-02-25,Wed,206
TX,1987,2,25,1987-02-25,Wed,858
UT,1987,2,25,1987-02-25,Wed,99
VA,1987,2,25,1987-02-25,Wed,245
VT,1987,2,25,1987-02-25,Wed,20
WA,1987,2,25,1987-02-25,Wed,200
WI,1987,2,25,1987-02-25,Wed,221
WV,1987,2,25,1987-02-25,Wed,70
WY,1987,2,25,1987-02-25,Wed,21
AK,1987,2,26,1987-02-26,Thurs,41
AL,1987,2,26,1987-02-26,Thurs,154
AR,1987,2,26,1987-02-26,Thurs,95
AZ,1987,2,26,1987-02-26,Thurs,188
CA,1987,2,26,1987-02-26,Thurs,1416
CO,1987,2,26,1987-02-26,Thurs,152
CT,1987,2,26,1987-02-26,Thurs,125
DC,1987,2,26,1987-02-26,Thurs,52
DE,1987,2,26,1987-02-26,Thurs,28
FL,1987,2,26,1987-02-26,Thurs,492
GA,1987,2,26,1987-02-26,Thurs,267
HI,1987,2,26,1987-02-26,Thurs,50
IA,1987,2,26,1987-02-26,Thurs,90
ID,1987,2,26,1987-02-26,Thurs,37
IL,1987,2,26,1987-02-26,Thurs,553
IN,1987,2,26,1987-02-26,Thurs,200
KS,1987,2,26,1987-02-26,Thurs,95
KY,1987,2,26,1987-02-26,Thurs,136
LA,1987,2,26,1987-02-26,Thurs,197
MA,1987,2,26,1987-02-26,Thurs,237
MD,1987,2,26,1987-02-26,Thurs,181
ME,1987,2,26,1987-02-26,Thurs,47
MI,1987,2,26,1987-02-26,Thurs,374
MN,1987,2,26,1987-02-26,Thurs,183
MO,1987,2,26,1987-02-26,Thurs,242
MS,1987,2,26,1987-02-26,Thurs,110
MT,1987,2,26,1987-02-26,Thurs,30
NC,1987,2,26,1987-02-26,Thurs,251
ND,1987,2,26,1987-02-26,Thurs,32
NE,1987,2,26,1987-02-26,Thurs,71
NH,1987,2,26,1987-02-26,Thurs,39
NJ,1987,2,26,1987-02-26,Thurs,334
NM,1987,2,26,1987-02-26,Thurs,71
NV,1987,2,26,1987-02-26,Thurs,38
NY,1987,2,26,1987-02-26,Thurs,758
OH,1987,2,26,1987-02-26,Thurs,403
OK,1987,2,26,1987-02-26,Thurs,137
OR,1987,2,26,1987-02-26,Thurs,131
PA,1987,2,26,1987-02-26,Thurs,460
RI,1987,2,26,1987-02-26,Thurs,35
SC,1987,2,26,1987-02-26,Thurs,149
SD,1987,2,26,1987-02-26,Thurs,34
TN,1987,2,26,1987-02-26,Thurs,161
TX,1987,2,26,1987-02-26,Thurs,862
UT,1987,2,26,1987-02-26,Thurs,118
VA,1987,2,26,1987-02-26,Thurs,252
VT,1987,2,26,1987-02-26,Thurs,18
WA,1987,2,26,1987-02-26,Thurs,230
WI,1987,2,26,1987-02-26,Thurs,183
WV,1987,2,26,1987-02-26,Thurs,61
WY,1987,2,26,1987-02-26,Thurs,25
AK,1987,2,27,1987-02-27,Fri,31
AL,1987,2,27,1987-02-27,Fri,175
AR,1987,2,27,1987-02-27,Fri,83
AZ,1987,2,27,1987-02-27,Fri,175
CA,1987,2,27,1987-02-27,Fri,1503
CO,1987,2,27,1987-02-27,Fri,146
CT,1987,2,27,1987-02-27,Fri,130
DC,1987,2,27,1987-02-27,Fri,54
DE,1987,2,27,1987-02-27,Fri,35
FL,1987,2,27,1987-02-27,Fri,527
GA,1987,2,27,1987-02-27,Fri,335
HI,1987,2,27,1987-02-27,Fri,54
IA,1987,2,27,1987-02-27,Fri,116
ID,1987,2,27,1987-02-27,Fri,48
IL,1987,2,27,1987-02-27,Fri,505
IN,1987,2,27,1987-02-27,Fri,230
KS,1987,2,27,1987-02-27,Fri,131
KY,1987,2,27,1987-02-27,Fri,156
LA,1987,2,27,1987-02-27,Fri,209
MA,1987,2,27,1987-02-27,Fri,238
MD,1987,2,27,1987-02-27,Fri,173
ME,1987,2,27,1987-02-27,Fri,47
MI,1987,2,27,1987-02-27,Fri,379
MN,1987,2,27,1987-02-27,Fri,193
MO,1987,2,27,1987-02-27,Fri,222
MS,1987,2,27,1987-02-27,Fri,107
MT,1987,2,27,1987-02-27,Fri,36
NC,1987,2,27,1987-02-27,Fri,269
ND,1987,2,27,1987-02-27,Fri,34
NE,1987,2,27,1987-02-27,Fri,69
NH,1987,2,27,1987-02-27,Fri,37
NJ,1987,2,27,1987-02-27,Fri,347
NM,1987,2,27,1987-02-27,Fri,66
NV,1987,2,27,1987-02-27,Fri,44
NY,1987,2,27,1987-02-27,Fri,760
OH,1987,2,27,1987-02-27,Fri,451
OK,1987,2,27,1987-02-27,Fri,128
OR,1987,2,27,1987-02-27,Fri,100
PA,1987,2,27,1987-02-27,Fri,486
RI,1987,2,27,1987-02-27,Fri,48
SC,1987,2,27,1987-02-27,Fri,137
SD,1987,2,27,1987-02-27,Fri,35
TN,1987,2,27,1987-02-27,Fri,216
TX,1987,2,27,1987-02-27,Fri,872
UT,1987,2,27,1987-02-27,Fri,90
VA,1987,2,27,1987-02-27,Fri,242
VT,1987,2,27,1987-02-27,Fri,18
WA,1987,2,27,1987-02-27,Fri,214
WI,1987,2,27,1987-02-27,Fri,217
WV,1987,2,27,1987-02-27,Fri,70
WY,1987,2,27,1987-02-27,Fri,22
AK,1987,2,28,1987-02-28,Sat,27
AL,1987,2,28,1987-02-28,Sat,115
AR,1987,2,28,1987-02-28,Sat,81
AZ,1987,2,28,1987-02-28,Sat,171
CA,1987,2,28,1987-02-28,Sat,1167
CO,1987,2,28,1987-02-28,Sat,138
CT,1987,2,28,1987-02-28,Sat,95
DC,1987,2,28,1987-02-28,Sat,36
DE,1987,2,28,1987-02-28,Sat,25
FL,1987,2,28,1987-02-28,Sat,412
GA,1987,2,28,1987-02-28,Sat,253
HI,1987,2,28,1987-02-28,Sat,44
IA,1987,2,28,1987-02-28,Sat,87
ID,1987,2,28,1987-02-28,Sat,38
IL,1987,2,28,1987-02-28,Sat,438
IN,1987,2,28,1987-02-28,Sat,188
KS,1987,2,28,1987-02-28,Sat,88
KY,1987,2,28,1987-02-28,Sat,133
LA,1987,2,28,1987-02-28,Sat,180
MA,1987,2,28,1987-02-28,Sat,213
MD,1987,2,28,1987-02-28,Sat,138
ME,1987,2,28,1987-02-28,Sat,40
MI,1987,2,28,1987-02-28,Sat,349
MN,1987,2,28,1987-02-28,Sat,156
MO,1987,2,28,1987-02-28,Sat,177
MS,1987,2,28,1987-02-28,Sat,109
MT,1987,2,28,1987-02-28,Sat,31
NC,1987,2,28,1987-02-28,Sat,214
ND,1987,2,28,1987-02-28,Sat,18
NE,1987,2,28,1987-02-28,Sat,56
NH,1987,2,28,1987-02-28,Sat,42
NJ,1987,2,28,1987-02-28,Sat,263
NM,1987,2,28,1987-02-28,Sat,71
NV,1987,2,28,1987-02-28,Sat,32
NY,1987,2,28,1987-02-28,Sat,628
OH,1987,2,28,1987-02-28,Sat,399
OK,1987,2,28,1987-02-28,Sat,107
OR,1987,2,28,1987-02-28,Sat,93
PA,1987,2,28,1987-02-28,Sat,407
RI,1987,2,28,1987-02-28,Sat,38
SC,1987,2,28,1987-02-28,Sat,112
SD,1987,2,28,1987-02-28,Sat,23
TN,1987,2,28,1987-02-28,Sat,165
TX,1987,2,28,1987-02-28,Sat,681
UT,1987,2,28,1987-02-28,Sat,58
VA,1987,2,28,1987-02-28,Sat,196
VT,1987,2,28,1987-02-28,Sat,17
WA,1987,2,28,1987-02-28,Sat,147
WI,1987,2,28,1987-02-28,Sat,170
WV,1987,2,28,1987-02-28,Sat,57
WY,1987,2,28,1987-02-28,Sat,22
AK,1987,3,1,1987-03-01,Sun,29
AL,1987,3,1,1987-03-01,Sun,142
AR,1987,3,1,1987-03-01,Sun,66
AZ,1987,3,1,1987-03-01,Sun,137
CA,1987,3,1,1987-03-01,Sun,1069
CO,1987,3,1,1987-03-01,Sun,116
CT,1987,3,1,1987-03-01,Sun,102
DC,1987,3,1,1987-03-01,Sun,66
DE,1987,3,1,1987-03-01,Sun,18
FL,1987,3,1,1987-03-01,Sun,364
GA,1987,3,1,1987-03-01,Sun,247
HI,1987,3,1,1987-03-01,Sun,46
IA,1987,3,1,1987-03-01,Sun,78
ID,1987,3,1,1987-03-01,Sun,32
IL,1987,3,1,1987-03-01,Sun,426
IN,1987,3,1,1987-03-01,Sun,175
KS,1987,3,1,1987-03-01,Sun,89
KY,1987,3,1,1987-03-01,Sun,103
